StudentID,Age,StudyHours,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,Scholarship,Program,FinalGrade
STU-14038,-0.8,0.25147347740667975,0.4615384615384605,-0.4318766066838054,0.5270618556701032,-0.42424242424242425,0.4052964881980426,1.0,3.0,4.29
STU-13059,0.8,0.13831041257367402,-1.7841356861401412,0.730077120822622,-0.27061855670103097,0.01818181818181779,0.7461139896373057,1.0,0.0,3.58
STU-13506,0.2,0.0,0.0,-0.44215938303341956,0.12070446735395206,0.6060606060606054,0.4651698330454809,0.0,2.0,2.74
STU-11411,1.0,0.05343811394891944,-0.5026554737022448,1.1516709511568113,-1.1997422680412382,-1.7515151515151515,0.8175014392630974,0.0,0.0,4.03
STU-13000,-0.4,0.7811394891944989,0.3196847695734104,-0.09254498714653031,0.5270618556701032,0.7090909090909083,-0.4697754749568222,0.0,4.0,4.38
STU-10378,0.0,-0.4165029469548135,-0.573924961452802,0.8123393316195363,0.08032646048109929,-0.8787878787878787,-0.7023603914795625,0.0,1.0,3.89
STU-13326,-1.0,0.6506876227897841,0.1915367483296205,0.7197943444730068,0.4652061855670105,-0.4121212121212124,-0.27864133563615434,1.0,1.0,5.15
STU-11192,1.0,-1.5025540275049118,0.22991262634915124,-0.18508997429305973,-0.7637457044673545,0.04242424242424205,-0.7944732297063903,0.0,3.0,3.69
STU-12137,1.0,-0.2907662082514735,-1.1365427445605625,0.41131105398457524,-0.48754295532646114,-1.0848484848484847,1.5014392630972946,0.0,4.0,4.01
STU-10611,-0.6,0.7968565815324167,0.2689737879047444,0.8226221079691514,0.5270618556701032,-0.40606060606060596,0.01842256764536559,1.0,2.0,5.26
STU-10420,-0.2,-0.8424361493123774,0.15384615384615316,-0.9254498714652959,-0.5889175257731966,-0.38787878787878816,-0.4812895797351756,0.0,0.0,2.66
STU-11914,0.4,0.3724950884086443,0.9988007538118888,0.997429305912596,0.5270618556701032,-0.7818181818181816,-0.3937823834196892,0.0,4.0,5.1
STU-12156,1.4,0.21846758349705317,-0.705499400376907,0.21593830334190225,-0.25128865979381493,0.09696969696969704,-0.14047207829591238,1.0,4.0,4.04
STU-13582,0.0,0.8235756385068761,0.28679115984238396,0.0,0.5270618556701032,-1.0121212121212118,-0.6033390903857225,1.0,2.0,4.6
STU-12642,0.2,0.2829076620825149,0.09217063560047864,0.1439588688946012,0.40807560137457066,1.0848484848484847,1.2872769142199199,0.0,1.0,4.92
STU-13706,0.0,0.0,-0.5053966078464974,-0.668380462724936,0.5270618556701032,-0.21818181818181834,-1.0846286701208983,0.0,3.0,3.76
STU-14913,-0.4,-0.1948919449901769,0.0,-0.9357326478149101,-0.3170103092783511,-0.8727272727272728,-0.6355785837651123,1.0,2.0,3.12
STU-10549,0.6,1.4098231827111984,0.9988007538118888,-0.6272493573264784,0.5270618556701032,-0.4545454545454545,0.9395509499136446,0.0,1.0,4.55
STU-10758,-1.0,0.6129666011787821,-0.5177317114956318,-0.06169665809768688,0.5270618556701032,-0.8484848484848485,1.5221646516983307,0.0,4.0,4.2
STU-11896,0.4,-0.088015717092338,-0.541716635257839,-0.46272493573264795,-1.1121134020618564,0.36363636363636337,-0.011514104778353443,0.0,1.0,2.94
STU-12682,-0.8,0.19332023575638516,0.5478841870824046,0.0,0.042525773195876096,-0.7090909090909089,0.23258491652274035,0.0,2.0,4.91
STU-10071,1.4,-0.8455795677799608,-1.304437210896009,-0.8637532133676099,-0.7289518900343647,-0.7515151515151515,-0.683937823834197,1.0,2.0,2.87
STU-12224,-1.0,0.08015717092337915,0.8178859002912446,-0.5244215938303348,0.5270618556701032,-0.3696969696969698,-0.3062751871042027,0.0,3.0,3.61
STU-13314,-1.0,0.4667976424361495,0.0,-0.5244215938303348,-0.17482817869415848,0.21818181818181778,-0.35002878526194586,0.0,3.0,3.88
STU-11726,-0.8,-0.776424361493124,-0.6266917937296563,-0.5552699228791773,-0.21048109965635775,-0.2424242424242426,0.8911917098445598,0.0,1.0,2.99
STU-14904,1.2,-1.7288801571709236,-0.12300839472331786,-1.2133676092544992,-0.6666666666666675,0.3393939393939391,-1.093839953943581,0.0,1.0,2.51
STU-14527,-1.0,-0.6569744597249509,0.6493061504197357,-1.007712082262211,0.0,-0.15757575757575795,-0.27864133563615434,0.0,1.0,3.38
STU-13050,-0.2,0.22475442043222002,-0.3306493061504209,-0.4832904884318772,0.13745704467353972,0.01818181818181779,1.6188831318365,0.0,4.0,5.09
STU-12544,0.0,-0.6711198428290767,-1.4723316772314554,-0.8226221079691522,-0.8724226804123717,0.42424242424242425,0.17271157167530227,0.0,4.0,3.19
STU-10627,0.4,0.6931237721021613,-1.0556792873051235,-0.0514138817480727,0.2306701030927832,0.24242424242424204,1.0569948186528502,1.0,4.0,3.98
STU-10691,-0.4,-0.7434184675834973,-2.1162412198046945,-0.18508997429305973,-0.951030927835052,0.7090909090909083,-0.8981001727115718,0.0,2.0,1.65
STU-10450,0.6,0.1964636542239686,0.3717663183142013,-1.3264781491002569,0.0,-0.7939393939393941,-0.14507772020725387,0.0,2.0,3.93
STU-14977,0.0,0.41021611001964636,0.43207126948775004,0.29820051413881654,0.0,0.3393939393939391,0.0,1.0,3.0,5.5
STU-13284,0.0,-1.2007858546168961,-0.5746102449888645,-1.7686375321336765,-0.564862542955327,-0.03030303030303019,-0.9050086355785838,0.0,4.0,2.24
STU-13671,0.2,-0.2640471512770137,-0.20524241905088259,0.24678663239074478,-1.2551546391752586,0.6181818181818183,-0.36384571099597013,0.0,0.0,3.39
STU-13436,0.4,-0.23575638506876231,-1.109131403118041,-0.3804627249357327,-0.40764604810996624,0.15757575757575742,-0.5342544617156016,1.0,3.0,4.75
STU-10371,-1.0,0.8172888015717092,0.2641768031523035,0.21593830334190225,0.04123711340206161,1.0909090909090906,-0.3822682786413357,1.0,2.0,4.81
STU-14491,-0.4,-0.581532416502947,0.31625835189309537,-0.15424164524421627,0.0,1.1939393939393936,-0.27864133563615434,0.0,4.0,4.01
STU-10787,-0.2,-0.7292730844793713,-0.07572383073496783,-0.60668380462725,-1.0124570446735404,0.9272727272727272,-0.6125503742084053,0.0,3.0,3.54
STU-11541,-0.6,-1.5921414538310414,-1.051567586088745,-0.11311053984575867,-1.1550687285223376,-0.31515151515151535,-0.9925158318940703,1.0,3.0,2.94
STU-13577,0.4,-0.5736738703339883,-0.7164639369539155,-0.7300771208226229,0.5270618556701032,-0.5393939393939396,0.24409902130109398,0.0,4.0,3.54
STU-13293,1.0,-0.01886051080550086,-0.12986123008394793,-0.17480719794344554,0.3049828178694157,-0.21818181818181834,-0.584916522740357,0.0,0.0,4.05
STU-11502,-1.0,0.6019646365422398,-0.23676546170978327,-0.21593830334190317,0.03651202749140871,1.3757575757575757,-0.5826137017846863,0.0,0.0,4.38
STU-11248,-0.2,-0.05815324165029458,-1.2091827993832454,1.00771208226221,-0.20231958762886643,0.22424242424242427,-0.29245826137017844,0.0,3.0,3.95
STU-11483,-0.2,0.0,-1.0392324824396098,-1.1516709511568122,-1.2646048109965644,0.5333333333333331,0.0,1.0,0.0,2.97
STU-11197,0.8,0.0,-0.28199417508994407,0.39074550128534685,-0.6915807560137465,-0.9454545454545455,2.1565918249856075,1.0,3.0,4.03
STU-12355,-0.4,-0.9021611001964639,-1.0323796470789797,0.010282776349614175,0.006443298969071802,-0.33939393939393964,0.5020149683362121,0.0,3.0,2.9
STU-13295,0.0,-0.4683693516699412,-0.8076066472503005,0.0,-0.3994845360824743,-0.40606060606060596,-0.37305699481865295,1.0,1.0,4.48
STU-11954,0.2,-0.8471512770137526,-0.12712009593969628,0.45244215938303284,-0.33805841924398666,0.48484848484848464,-0.013816925734024092,1.0,4.0,4.98
STU-10190,-1.0,-1.5009823182711202,-1.5744389241048489,0.45244215938303284,-1.9398625429553278,0.16363636363636333,-0.27633851468048365,0.0,4.0,2.12
STU-14114,0.0,1.7791748526522597,0.0,1.3059125964010276,0.5270618556701032,0.5878787878787876,0.0,0.0,3.0,4.76
STU-12753,0.8,-0.28447937131630663,-0.10656158985780413,-0.4318766066838054,-0.4682130584192445,0.7939393939393935,-0.6217616580310881,0.0,2.0,3.73
STU-10158,-0.8,0.0,-0.8480383758780204,-1.007712082262211,-0.7710481099656363,0.8424242424242421,-0.2671272308578009,0.0,1.0,2.73
STU-13760,-0.4,-0.07858546168958744,-0.5074524584546867,-0.44215938303341956,-0.3874570446735402,0.09090909090909056,0.8819804260218771,0.0,1.0,3.44
STU-14372,-1.0,0.5249508840864441,-0.1606989892067852,0.7403598971722362,0.5270618556701032,0.8181818181818183,-0.45826137017846863,0.0,4.0,5.85
STU-12012,-0.6,-0.03614931237721029,-0.28130889155388167,-0.041131105398457615,0.3848797250859106,0.5939393939393935,-0.44905008635578586,0.0,2.0,4.85
STU-14911,-1.0,-0.16188605108055001,-0.29638512934726857,-0.35989717223650436,-0.8526632302405507,-0.38787878787878816,-0.9763960852043756,1.0,1.0,3.61
STU-10960,-0.2,0.08015717092337915,0.2833647421620689,0.6066838046272491,-0.516752577319588,0.3272727272727272,0.2671272308578009,0.0,4.0,4.98
STU-10689,-0.4,0.36620825147347746,0.9241048483810166,0.41131105398457524,0.0,0.24242424242424204,0.5826137017846864,0.0,2.0,4.63
STU-14852,0.0,0.7119842829076624,0.0,-0.2776349614395891,-0.40463917525773224,0.20606060606060592,-0.4766839378238342,0.0,1.0,4.2
STU-12737,0.2,0.6098231827111986,0.5732396779167377,-1.4601542416452449,0.5270618556701032,1.0969696969696965,-0.9073114565342545,0.0,2.0,4.34
STU-13404,1.4,-0.4542239685658155,-0.8966935069384963,-0.534704370179949,0.23754295532646066,-1.0787878787878786,-0.4697754749568222,1.0,4.0,4.47
STU-11485,-0.6,-0.41178781925343805,-0.7541545314373829,-0.40102827763496196,-0.8758591065292102,0.5030303030303029,-0.4743811168681635,1.0,3.0,2.87
STU-11178,0.6,-0.39607072691552064,-0.8082919307863639,0.41131105398457524,-0.6056701030927842,0.0,2.1565918249856075,1.0,0.0,4.31
STU-14613,-0.8,-0.13516699410609032,-1.2304265890012,-0.5861182519280208,0.0,-0.12727272727272723,1.1076568796776052,0.0,2.0,2.59
STU-11696,1.2,-1.3736738703339886,0.032550967962994296,-0.8637532133676099,-1.4278350515463927,-0.6606060606060604,-0.16119746689694883,1.0,1.0,3.09
STU-12164,0.8,0.9776031434184675,0.4622237450745239,-0.6169665809768642,0.5270618556701032,-0.6181818181818183,1.658031088082902,1.0,3.0,4.93
STU-11377,0.0,0.5563850687622789,-0.050368339900634815,0.6272493573264775,-0.4089347079037807,0.6848484848484846,0.4928036845135293,0.0,2.0,4.64
STU-14598,-0.8,0.33634577603143434,-0.13602878190851558,1.0488431876606679,-0.15549828178694186,0.46060606060606035,0.9579735175590102,0.0,3.0,5.37
STU-14485,0.6,0.6664047151277013,0.5547370224430347,-0.1439588688946021,-0.3311855670103098,-0.5818181818181817,-0.6954519286125505,1.0,1.0,4.77
STU-11929,1.0,-0.14302554027504916,-1.8602021586431392,-0.5449871465295631,0.0,1.7333333333333332,-0.46747265400115146,1.0,0.0,3.46
STU-14822,0.0,0.7512770137524561,0.9988007538118888,0.7609254498714645,0.5270618556701032,0.6545454545454539,-0.19113413932066786,0.0,3.0,5.69
STU-12423,-0.2,-0.40235756385068777,0.9988007538118888,0.010282776349614175,0.5270618556701032,-0.703030303030303,0.2394933793897525,0.0,2.0,4.17
STU-13876,1.0,1.4648330058939099,0.9988007538118888,0.061696658097685965,0.5270618556701032,-0.04848484848484852,0.4099021301093841,0.0,1.0,4.59
STU-10355,0.0,1.387819253438114,0.5876306321740612,1.3059125964010276,0.5270618556701032,-0.7151515151515153,0.6102475532527346,0.0,1.0,5.03
STU-10941,-0.4,-1.2337917485265228,-0.604077437039576,-0.6169665809768642,-0.3831615120274917,-0.4545454545454545,0.37766263672999445,1.0,3.0,2.99
STU-10730,0.2,0.40235756385068777,0.04420078807606522,0.3187660668380458,0.5270618556701032,-0.2787878787878787,1.8883131836499714,1.0,4.0,4.3
STU-10223,0.6,1.4444007858546173,0.9988007538118888,1.3059125964010276,0.5270618556701032,0.1212121212121213,0.7553252734599887,1.0,0.0,5.85
STU-14173,0.0,0.029862475442043148,0.24430358060647478,0.12339331619537193,-0.04037800687285216,-0.40606060606060596,-0.9786989061600462,1.0,4.0,5.19
STU-10721,1.6,-0.24833005893909632,0.36902518416994967,0.2776349614395882,0.5270618556701032,-0.6181818181818183,-0.44674726540011517,0.0,1.0,4.42
STU-11340,0.6,0.0,0.39095425732396666,0.41131105398457524,0.242697594501718,-0.3939393939393941,0.0,0.0,1.0,5.25
STU-10781,0.2,-0.6726915520628686,-0.438924104848382,-0.3804627249357327,-0.3354810996563577,-0.6787878787878787,1.0708117443868739,0.0,4.0,3.69
STU-14310,-0.2,-1.3045186640471516,-0.7486722631488786,-0.9974293059125969,-0.856099656357389,0.10303030303030296,-1.1836499712147381,1.0,0.0,3.09
STU-13245,0.4,-0.7591355599214147,-0.4512592084975164,-0.1439588688946021,-0.24527491408934757,-0.012121212121212399,-0.2118595279217041,1.0,2.0,3.43
STU-13712,-0.6,-0.0848722986247543,-0.28473530923419665,0.11311053984575775,-0.22809278350515486,0.1878787878787876,2.1565918249856075,1.0,4.0,3.85
STU-11966,-0.2,-0.5375245579567781,-0.01953058077779755,-0.46272493573264795,0.46305841924398655,0.41818181818181777,-0.8543465745538286,0.0,3.0,4.7
STU-13046,-0.4,-0.4275049115913558,-2.1162412198046945,-1.5218508997429308,-0.8994845360824746,-0.26666666666666683,-0.45365572826712725,0.0,1.0,2.49
STU-13878,0.8,-0.938310412573674,-0.8411855405173894,-1.0796915167095122,-0.7667525773195885,0.7575757575757569,-1.0316637881404722,1.0,4.0,3.76
STU-12575,-0.2,0.37721021611001976,0.0,1.3059125964010276,0.04338487972508554,-0.40606060606060596,-0.5872193436960277,0.0,3.0,4.81
STU-14891,-0.2,-0.8880157170923382,0.8932670892581793,-0.6580976863753218,0.5270618556701032,0.5090909090909089,2.1139896373057,0.0,2.0,4.67
STU-14665,-1.0,-0.7119842829076622,-0.8480383758780204,-0.6375321336760925,-0.3354810996563577,-1.8969696969696968,-0.14507772020725387,1.0,4.0,3.24
STU-10690,2.1,-0.6176817288801573,-0.8322768545485701,-0.60668380462725,-0.4243986254295539,-0.33333333333333315,-0.9971214738054118,0.0,4.0,3.04
STU-10531,-0.6,-1.031041257367387,-0.5465136200102798,-1.5938303341902318,-1.6082474226804135,-0.9636363636363633,0.9556706966033391,0.0,2.0,1.58
STU-13733,-1.0,0.025147347740668003,-0.09970875449717405,0.22622107969151642,-0.5601374570446741,-0.34545454545454557,-0.37305699481865295,1.0,2.0,3.56
STU-12911,0.8,0.3567779960707269,0.869282165495973,0.21593830334190225,0.45403780068728516,0.648484848484848,0.5388601036269433,0.0,3.0,5.12
STU-12694,-0.4,0.3080550098231829,-0.6924790131917092,0.0,0.11125429553264565,0.8909090909090905,-1.1859527921704087,0.0,0.0,3.92
STU-12843,0.2,-0.5390962671905698,-1.5017988692821662,-0.473007712082263,0.0,-0.38181818181818167,-0.4260218767990789,1.0,4.0,2.26
STU-11959,0.6,-0.9996070726915522,-0.6643823882131237,-1.1619537275064273,-0.9162371134020623,-0.3939393939393941,-0.8198042602187681,0.0,2.0,2.91
STU-11479,-0.4,0.5988212180746564,-0.20661298612300938,-0.7095115681233937,0.195446735395189,0.6606060606060599,0.3108808290155442,0.0,4.0,4.25
STU-13252,-0.8,0.906876227897839,0.4190508823025523,0.0,0.5270618556701032,0.6787878787878787,0.2256764536557284,0.0,1.0,4.9
STU-14695,0.2,0.856581532416503,0.9988007538118888,0.4318766066838045,0.5270618556701032,-0.5757575757575757,0.753022452504318,1.0,1.0,5.64
STU-11213,-1.0,-0.11316306483300602,0.022956998458111614,-0.4215938303341903,-0.38187285223367723,1.5212121212121201,0.37305699481865295,0.0,0.0,4.51
STU-12050,0.4,-0.545383104125737,-0.3279081720061683,-0.9151670951156817,-0.5339347079037806,0.448484848484848,0.5987334484743814,0.0,1.0,3.61
STU-12957,-1.0,-0.2577603143418469,-0.7719719033750224,-1.007712082262211,-1.0438144329896915,-0.2909090909090911,0.15659182498560753,0.0,0.0,3.36
STU-10954,-1.0,0.1948919449901769,-1.1790303237964717,1.1105398457583537,-1.020189003436427,0.4909090909090906,-0.5112262521588946,1.0,1.0,3.96
STU-14044,-1.0,1.708447937131631,0.2353948946376555,-0.4935732647814914,0.5270618556701032,-0.24848484848484853,0.02763385146804839,0.0,4.0,4.69
STU-14633,0.4,0.9634577603143418,0.9988007538118888,1.3059125964010276,-0.04639175257731954,-0.4303030303030302,1.4738054116292458,0.0,2.0,5.16
STU-10032,-1.0,0.0,0.15590200445434238,0.1439588688946012,-0.6829896907216502,0.7818181818181816,0.16119746689694883,0.0,4.0,3.45
STU-13265,0.0,1.0750491159135562,0.9734452629775558,0.32904884318766,-1.1774054982817879,-0.01818181818181833,0.2855497985031665,0.0,0.0,4.55
STU-12774,-1.0,0.12259332023575631,-0.6952201473359609,-1.5629820051413885,0.3234536082474229,1.0666666666666658,-0.6770293609671849,0.0,4.0,4.26
STU-10335,-0.2,-0.2577603143418469,-0.23608017817371987,-0.8843187660668382,-0.853092783505155,1.1090909090909085,-0.6355785837651123,0.0,4.0,4.09
STU-14735,0.2,-0.5249508840864441,-0.3292787390782941,0.5552699228791764,-0.02061855670103111,-0.17575757575757575,0.6355785837651126,1.0,4.0,3.61
STU-14356,-0.4,0.08958742632612973,0.024327565530237433,0.22622107969151642,-0.4179553264604815,0.02424242424242426,0.9441565918249859,0.0,2.0,4.49
STU-14102,0.8,-0.09587426326129658,0.5040260407743696,-0.7506426735218512,0.5270618556701032,-0.5757575757575757,-0.8036845135290732,1.0,4.0,3.66
STU-10451,-0.4,0.14459724950884087,0.6643823882131227,-0.21593830334190317,0.04080756013745719,-0.4787878787878787,-0.7875647668393784,0.0,4.0,4.3
STU-14669,0.4,1.2055009823182716,0.35463422991262517,0.0,0.5270618556701032,-1.16969696969697,0.432930339666091,0.0,4.0,5.0
STU-10343,1.0,0.6223968565815327,0.008566044200787102,0.0,0.5030068728522337,-0.4303030303030302,0.11974668969487635,0.0,0.0,4.59
STU-13461,1.4,0.4542239685658155,0.7164639369539135,0.17480719794344463,0.5270618556701032,0.5939393939393935,-0.13816925734024174,0.0,1.0,5.65
STU-11464,-0.4,0.8801571709233795,0.6678088058934377,-0.740359897172237,-0.3118556701030932,-0.703030303030303,-0.04375359815774313,0.0,2.0,3.83
STU-10469,-1.0,-1.0294695481335954,-0.9782422477299986,-0.596401028277635,-1.4192439862542967,-0.1333333333333337,0.2302820955670697,1.0,4.0,3.18
STU-11632,-1.0,-0.11473477406679773,-0.4677060133630301,-0.2570694087403599,-0.37886597938144384,0.4909090909090906,0.356937248128958,1.0,3.0,4.15
STU-13963,-0.4,2.124165029469548,0.93164296727771,1.3059125964010276,0.5270618556701032,-0.7575757575757575,2.1565918249856075,1.0,4.0,5.72
STU-11684,-1.0,0.7166994106090373,0.2984409799554558,0.9871465295629819,0.5270618556701032,-0.6242424242424243,-0.6171560161197467,0.0,1.0,4.81
STU-12133,0.2,-1.7288801571709236,-0.7966421106732919,-1.069408740359897,-1.2371134020618566,-0.9636363636363633,-0.6332757628094416,0.0,1.0,1.59
STU-12172,0.8,0.6365422396856584,0.47318828165153237,-1.007712082262211,0.5270618556701032,0.01818181818181779,-0.3062751871042027,0.0,2.0,4.36
STU-14374,0.8,0.5579567779960709,0.764433784478327,-0.8534704370179949,0.5270618556701032,-1.242424242424242,-0.6010362694300518,1.0,3.0,4.68
STU-12123,0.4,-0.3646365422396858,0.9988007538118888,-0.4935732647814914,-0.47250859106529236,-0.4727272727272728,-0.0805987334484743,0.0,2.0,3.36
STU-12763,-1.0,-0.12573673870334,0.18742504711324207,-1.0488431876606688,0.0,0.012121212121211861,1.694876223373633,0.0,2.0,3.91
STU-12016,2.1,0.3269155206286838,0.9988007538118888,0.658097686375321,0.5270618556701032,1.0242424242424242,1.2251007484168106,1.0,3.0,5.16
STU-12803,0.6,-0.05343811394891944,0.49237622066129777,0.5244215938303339,0.0,-0.23030303030303018,-0.2164651698330454,0.0,0.0,4.27
STU-13558,0.6,1.1017681728880162,0.7479869796128142,0.9254498714652949,0.5270618556701032,-0.6121212121212124,2.1093839953943583,0.0,4.0,6.53
STU-10831,-0.2,-0.014145383104125716,0.6568442693164291,0.02056555269922835,-0.16752577319587664,-1.3090909090909089,1.3955094991364423,0.0,4.0,4.7
STU-13988,-0.4,-1.59056974459725,-0.3614870652732572,-0.8226221079691522,0.0,1.6303030303030301,-0.2256764536557282,0.0,4.0,2.44
STU-11998,2.1,0.13202357563850686,-0.23539489463765745,0.6169665809768633,-1.0158934707903788,-0.2787878787878787,-0.34542314335060453,1.0,0.0,3.58
STU-14295,-0.8,-0.15088408644400803,0.9988007538118888,-0.6272493573264784,0.5270618556701032,0.26666666666666633,-0.6954519286125505,1.0,1.0,4.41
STU-13945,0.4,-0.023575638506876287,0.5156758608874416,-0.16452442159383046,0.5270618556701032,-0.5454545454545455,-0.052964881980425926,1.0,2.0,4.6
STU-14290,0.8,0.6899803536345778,0.5191022785677566,0.0,0.5270618556701032,-0.4,-0.9441565918249857,0.0,3.0,4.98
STU-11925,-0.6,-0.029862475442043148,-0.5273256810005145,-0.2365038560411315,0.022336769759450013,-0.12727272727272723,0.3753598157743236,0.0,3.0,4.39
STU-13280,1.4,0.7214145383104127,-0.24978584889498098,-0.12339331619537285,0.5270618556701032,-1.4848484848484846,1.2204951065054694,1.0,4.0,4.22
STU-10011,0.2,-1.4239685658153245,-2.1162412198046945,-0.8534704370179949,-0.6812714776632306,0.8121212121212114,-0.356937248128958,0.0,4.0,2.23
STU-10869,-0.2,0.9901768172888018,-0.1606989892067852,1.059125964010282,0.3784364261168388,-0.07878787878787871,-0.8244099021301095,1.0,4.0,6.17
STU-12058,0.6,-0.969744597249509,-1.3201987322254591,-0.7506426735218512,-1.0055841924398636,1.0969696969696965,-0.06908462867012087,0.0,2.0,2.51
STU-12912,1.8,-0.020432220039292858,0.43207126948775004,-0.21593830334190317,0.4398625429553265,-0.2121212121212124,-0.4513529073114566,0.0,3.0,4.8
STU-10407,0.0,-0.5752455795677801,0.6376563303066638,-2.0822622107969164,-0.11082474226804123,1.2848484848484847,0.541162924582614,0.0,1.0,3.54
STU-12684,0.8,-0.9681728880157173,0.22785677574096203,-0.8534704370179949,0.5270618556701032,0.12727272727272723,-0.2210708117443869,0.0,1.0,4.36
STU-10246,-0.4,-0.2593320235756386,-0.5896864827822523,-0.4318766066838054,-0.22164948453608307,-0.6727272727272727,0.568796776050662,1.0,3.0,4.17
